Date,^DJI,AAPL,AMGN,AXP,BA,CAT,CSCO,CVX,DIS,HD,HON,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PG,TRV,UNH,VZ,WBA,WMT
1992-01-17 00:00:00-05:00,3265.0,0.4679049551486969,6.339321136474609,3.4782447814941406,14.517132759094238,2.773007869720459,0.3588590621948242,5.229352951049805,8.086359024047852,4.432760715484619,5.6736602783203125,10.924778938293457,1.1035830974578857,6.349588394165039,3.7260451316833496,4.3658318519592285,5.43234395980835,9.686595916748047,8.56062126159668,1.6338632106781006,1.7723803520202637,5.182713508605957,7.543514251708984,2.0620431900024414,4.933295726776123,2.6589090824127197,8.904668807983398
1992-01-20 00:00:00-05:00,3254.0,0.462485671043396,6.135555744171143,3.4005203247070312,14.27166748046875,2.8167924880981445,0.33613133430480957,5.248650550842285,8.032906532287598,4.316327095031738,5.688991069793701,10.79725456237793,1.085924744606018,6.216385364532471,3.6446900367736816,4.2774834632873535,5.49859094619751,9.624899864196777,8.546696662902832,1.5821987390518188,1.7605253458023071,5.247318267822266,7.423776626586914,2.052583932876587,4.946771621704102,2.6067748069763184,8.690324783325195
1992-01-21 00:00:00-05:00,3223.39990234375,0.4417095482349396,5.999715328216553,3.322796583175659,13.885947227478027,2.7292253971099854,0.3205811381340027,5.41267204284668,7.880189418792725,4.1084113121032715,5.71966028213501,10.528031349182129,1.0506104230880737,6.164583206176758,3.628417730331421,4.321659564971924,5.614526271820068,9.587878227233887,8.435341835021973,1.5418366193771362,1.721994400024414,5.311923980712891,7.317346572875977,1.992677092552185,4.98721170425415,2.641530752182007,8.495478630065918
1992-01-22 00:00:00-05:00,3255.800048828125,0.4588717818260193,6.429883003234863,3.4588167667388916,14.552191734313965,2.736523151397705,0.34689709544181824,5.2872443199157715,8.048178672790527,4.3662261962890625,5.688991069793701,10.839763641357422,1.0815114974975586,6.364391326904297,3.5958774089813232,4.410006999969482,5.713898181915283,9.476825714111328,8.623263359069824,1.6209466457366943,1.7664521932601929,5.505733489990234,7.450387001037598,2.0746543407440186,5.0680832862854,2.6328415870666504,8.807235717773438
1992-01-23 00:00:00-05:00,3226.699951171875,0.46609848737716675,6.4072418212890625,3.439383029937744,14.622326850891113,2.736523151397705,0.35287848114967346,5.152169704437256,7.979456901550293,4.283060550689697,5.6123199462890625,10.598883628845215,1.0925469398498535,6.3125901222229,3.612147569656372,4.38792085647583,5.647648811340332,9.217692375183105,8.630218505859375,1.614488959312439,1.748669147491455,5.627764701843262,7.530211448669434,2.1377151012420654,5.081562042236328,2.693666696548462,8.651358604431152
1992-01-24 00:00:00-05:00,3232.800048828125,0.4670013189315796,6.361962795257568,3.4588167667388916,14.762582778930664,2.7292253971099854,0.3540745675563812,5.113574504852295,8.132171630859375,4.283060550689697,5.658322334289551,10.556376457214355,1.1013758182525635,6.349588394165039,3.6772305965423584,4.410006999969482,5.6807732582092285,9.205351829528809,8.546696662902832,1.609644889831543,1.7308861017227173,5.642125129699707,7.623343467712402,2.2196927070617676,5.148958683013916,2.684976816177368,8.826725006103516
1992-01-27 00:00:00-05:00,3240.60009765625,0.46609848737716675,6.067636489868164,3.517110824584961,15.253503799438477,2.773007869720459,0.3564666509628296,5.055686950683594,8.093994140625,4.233160495758057,5.6736602783203125,10.627223014831543,1.083717942237854,6.290384769439697,3.7260451316833496,4.351107597351074,5.631087303161621,9.254708290100098,8.46318244934082,1.5579819679260254,1.7190308570861816,5.577520847320557,7.769691467285156,2.22599720954895,5.014166831970215,2.684976816177368,8.70981502532959
1992-01-28 00:00:00-05:00,3272.10009765625,0.47151753306388855,6.090276718139648,3.4976816177368164,15.04311752319336,2.7292253971099854,0.3570648729801178,5.055686950683594,8.643774032592773,4.199893951416016,5.827000617980957,10.57054615020752,1.1057894229888916,6.245983600616455,3.7423160076141357,4.321659564971924,5.763585090637207,9.291729927062988,8.518865585327148,1.559596300125122,1.7368147373199463,5.8933634757995605,7.929339408874512,2.188161611557007,4.960254669189453,2.6589090824127197,8.631871223449707
1992-01-29 00:00:00-05:00,3225.0,0.45706504583358765,6.112917900085449,3.3422276973724365,14.201539039611816,2.7073323726654053,0.3492894470691681,4.95920467376709,8.475787162780762,4.149996757507324,5.949676036834717,10.4146728515625,1.068267822265625,6.112775802612305,3.5958774089813232,4.2112250328063965,5.597963333129883,9.291729927062988,8.484062194824219,1.6080315113067627,1.6805007457733154,5.9795002937316895,7.8761210441589355,2.080960750579834,4.973730087280273,2.58939528465271,8.553932189941406
1992-01-30 00:00:00-05:00,3244.89990234375,0.46067801117897034,6.497805118560791,3.381089448928833,14.797652244567871,2.7292253971099854,0.3564666509628296,4.882015228271484,8.475787162780762,4.125045299530029,5.96500825881958,10.400508880615234,1.0704752206802368,6.275587558746338,3.6772305965423584,4.5425262451171875,5.862955093383789,9.180671691894531,8.644136428833008,1.5951162576675415,1.7605253458023071,5.929254055023193,7.95595121383667,2.11249041557312,5.014166831970215,2.6154630184173584,8.475995063781738
1992-01-31 00:00:00-05:00,3223.39990234375,0.4679049551486969,6.384603023529053,3.206204652786255,14.27166748046875,2.7292253971099854,0.3594571650028229,4.91096305847168,8.338336944580078,4.100093364715576,6.07234525680542,10.202136993408203,1.0572322607040405,6.364391326904297,3.6446900367736816,4.5646138191223145,5.763585090637207,8.983233451843262,8.748538970947266,1.553138017654419,1.7457048892974854,5.957963466644287,7.809601306915283,2.0998787879943848,4.973730087280273,2.624152660369873,8.398055076599121
1992-02-03 00:00:00-05:00,3234.10009765625,0.4751315712928772,6.316679954528809,3.4588167667388916,14.27166748046875,2.7292253971099854,0.377400279045105,4.939905643463135,8.544508934020996,4.233160495758057,6.0416789054870605,10.358010292053223,1.0550256967544556,6.275587558746338,3.6772305965423584,4.645598888397217,5.813268184661865,9.007912635803223,8.595417022705078,1.614488959312439,1.7812700271606445,5.792867183685303,7.636646747589111,2.103031873703003,4.892858505249023,2.6502201557159424,8.534446716308594
1992-02-04 00:00:00-05:00,3272.800048828125,0.4751315712928772,6.429883003234863,3.419952630996704,14.166476249694824,2.7876033782958984,0.3851757049560547,4.906674861907959,8.659046173095703,4.274745464324951,6.0416789054870605,10.457181930541992,1.1057894229888916,6.364391326904297,3.774857997894287,4.652961254119873,5.763585090637207,9.143657684326172,8.84597110748291,1.6080315113067627,1.7723803520202637,5.850292682647705,7.596731185913086,2.1156435012817383,4.892858505249023,2.684976816177368,8.651358604431152
1992-02-05 00:00:00-05:00,3257.60009765625,0.4778413474559784,6.3959221839904785,3.3616585731506348,14.096343040466309,2.809495210647583,0.3965396285057068,4.896899700164795,8.697222709655762,4.316327095031738,6.07234525680542,10.343830108642578,1.1079968214035034,6.39399528503418,3.8562114238739014,4.601425647735596,5.780142784118652,9.155994415283203,8.804222106933594,1.6435508728027344,1.7960904836654663,5.972326755523682,7.556818008422852,2.2291507720947266,4.892858505249023,2.7371127605438232,8.631871223449707
1992-02-06 00:00:00-05:00,3255.60009765625,0.4633888006210327,6.29403829574585,3.3422276973724365,13.991145133972168,2.86057710647583,0.40311822295188904,4.945771217346191,8.582690238952637,4.341279029846191,6.118348121643066,10.324882507324219,1.1013758182525635,6.39399528503418,3.9701075553894043,4.630874156951904,5.763585090637207,9.131316184997559,8.685892105102539,1.630634069442749,1.7901633977890015,5.821582317352295,7.6100382804870605,2.203925609588623,4.879379749298096,2.693666696548462,8.534446716308594
1992-02-07 00:00:00-05:00,3225.39990234375,0.462485671043396,6.146877765655518,3.3422276973724365,13.921018600463867,2.773007869720459,0.40909960865974426,5.053285598754883,8.529234886169434,4.283060550689697,6.0416789054870605,10.253069877624512,1.13889741897583,6.282986640930176,4.002650260925293,4.601425647735596,5.796706199645996,8.995579719543457,8.546696662902832,1.6241759061813354,1.7664521932601929,5.778509140014648,7.516909122467041,2.169243812561035,4.798503875732422,2.624152660369873,8.495478630065918
1992-02-10 00:00:00-05:00,3245.10009765625,0.45616182684898376,5.999715328216553,3.3422276973724365,13.533337593078613,2.9116594791412354,0.40192219614982605,5.141258239746094,8.781221389770508,4.308007717132568,6.103016376495361,10.310515403747559,1.1521400213241577,6.3051910400390625,4.181631565093994,4.638235092163086,5.747021198272705,9.081952095031738,8.56062126159668,1.6080315113067627,1.8079472780227661,5.778509140014648,7.570126533508301,2.266986131668091,4.879379749298096,2.684976816177368,8.514961242675781
1992-02-11 00:00:00-05:00,3251.60009765625,0.45435550808906555,5.886512279510498,3.381089448928833,13.2514009475708,2.8751726150512695,0.39713749289512634,5.111936092376709,8.880485534667969,4.2996954917907715,6.133686065673828,10.367956161499023,1.1565545797348022,6.202674388885498,4.116548538208008,4.579340934753418,5.697332382202148,9.143657684326172,8.567583084106445,1.5821987390518188,1.7783076763153076,5.756975173950195,7.676558017730713,2.3268933296203613,4.933295726776123,2.676286458969116,8.475995063781738
